name,file_size,num_nodes,num_edges,num_loops,num_calls,num_jumps,num_ret,num_conditional_jumps,average_out_degree,average_in_degree
881d77e84495fed9d913b038fa3910e274f56fc16872a7a483cbf31704d8e6f9,532020,4836,8085,15,2090,495,318,1478,1.6718362282878412,1.6718362282878412
882094918fb59acac09666cf7409333d43c8dec4547f84e7f06e759d8f50acf6,2390248,28827,31990,1,1289,518,595,2986,1.109723523085996,1.109723523085996
8821c12091f512944ad20777d10409114b0be03e554ccfc06043f1bb53430703,317683,4487,7714,0,3308,173,425,316,1.719188767550702,1.719188767550702
88244432059897394362480b1a6792d6dfb39e986659527b7af281de83ad0373,16690716,200662,246772,0,0,1,0,46138,1.2297893970956135,1.2297893970956135
8824eddbe58118816fb125799f9f2a56ead636da378a4c8b869dd0401a477537,16705184,202307,248467,0,0,0,0,46182,1.2281680811835478,1.2281680811835478
8825c4dccd4258efba6dbb768072efd9fadde8aa93cec840910c9431ed247664,40886,500,502,0,0,1,8,27,1.004,1.004
8825f1bb2717ad9348a37a06fb75ae2230b87ce0727b2a91d6769821cf0a8823,38468406,459565,501704,45,11961,4943,12749,45859,1.0916932316429666,1.0916932316429666
88285db562111cefc6170ef11f48b37aeb2da5cf5ffd729bc03e525cb7794526,2258979,30308,50276,0,14689,1211,1497,6780,1.6588359509040518,1.6588359509040518
882b12377ab25e05b557f4e5aa753af79ef990a5340a8276113549f6e87aed4e,243572,2587,4344,8,1005,331,107,823,1.6791650560494782,1.6791650560494782
882e9632598ff5a41ea0095de6793e5a7452c71c7e97c3ba53862730f49de02e,2171840,21167,34109,91,6803,2478,1500,7484,1.6114234421505174,1.6114234421505174
8837428a93c7ee46b9772d6c857e109e9baa0f5b28450f87fff7c0e8b87cf017,407058,4734,4826,0,29,58,278,356,1.0194338825517533,1.0194338825517533
8838902c91024976605d39f2e77888c9e3f1c92365abf668229eb96a53616f0c,20165771,266187,435392,136,155059,33592,33487,29693,1.6356621472874333,1.6356621472874333
883acf5f89e8d4cc7cbf083703ced1951088c8bfd44a89dd050171489f2054a4,683939,6168,10419,25,2501,746,193,2008,1.6892023346303502,1.6892023346303502
883eedbcb67127a3a6cb93b3fe266d369a41fb73d808f42e602a00913669fdcb,471059,7176,10950,0,4026,487,1083,854,1.5259197324414715,1.5259197324414715
883fee1847e90e91912d76e2f04a265cace3f1d4316ca66ddc89167a19436359,125302,1852,3144,0,1229,121,175,239,1.6976241900647948,1.6976241900647948
88444534632b4ba338b23b45087917c6a7f554c83c96bccb4d5bb5ed6ad2fe3c,24269,384,629,0,252,24,51,45,1.6380208333333333,1.6380208333333333
8846c90b130f131059261045607983827e68aa26e699c591fb7e4a9235389e4e,292215,2747,2670,0,7,33,255,196,0.9719694211867492,0.9719694211867492
884866633293e426c261d413d2ee749ae4126695f85ae9a2a1d6c50205b204ef,78398,866,1330,6,172,20,86,428,1.535796766743649,1.535796766743649
8848d05bee747d5a64b32644efc964a544ce21ef752f12b82bb269225474a49a,3152331,41479,74697,1,27483,1812,1027,4934,1.8008389787603365,1.8008389787603365
884a7f325b12ccafdf2c6cb14e11529cccbae7458fa4abe355b27f92e8df58ff,1162525,16700,26768,0,10955,552,2948,1768,1.602874251497006,1.602874251497006
884bb23a31fed93b2c55e458edb0a6698978a986fe462f633aab28183baa50bd,2547134,22945,37992,123,9236,2676,986,6824,1.6557855741991718,1.6557855741991718
884f0f89b0185411f3b8bf52218ecf6389ba899c69a1a60cb81c62809ebe6755,222881,2353,4053,7,907,305,92,783,1.7224819379515512,1.7224819379515512
8850101e0765d0ce5e4d122e8c97e06a21aea9c923b4688f3b06065dcb3bd096,3176162,32404,36901,0,1702,1185,496,3292,1.138779163066288,1.138779163066288
8853737e709c3babc9617d20736f62bce79568bdcc6b836740f9d81406875f54,7033472,63592,103010,729,17239,6303,3133,26311,1.6198578437539313,1.6198578437539313
88539a2e22fd2c8d8eaffcc10346ea6bb8f140fbe7f69c84a8f89ff1ef765a52,234226,2656,4072,2,746,294,47,760,1.533132530120482,1.533132530120482
88598d0750af919e1c88ffd443f7ca683737ae7d48f861b1984f176e0d67faef,5842473,62686,101243,751,20929,8028,3581,20958,1.615081517404205,1.615081517404205
885c76891541ccba0e3f66e3bc31aeec8c9ca56c9c9d25110bd9acbcb142e657,3197852,30352,49091,130,12139,3393,1789,8303,1.617389298892989,1.617389298892989
886121e9d2d1b5a49a624fe5fb0ebe6f5d165e11988ce2193472213332dea33c,19099,220,245,0,5,7,5,27,1.1136363636363635,1.1136363636363635
8861e4827dad0f4c26b3fcaa59f4e33ecff864546764a2d3c12b833998c2ee97,1463858,17560,20444,0,1925,358,315,1279,1.164236902050114,1.164236902050114
886398c7eff951e2b9f81b7891b67e7021bf092704bd7f6b292b7125fbf1ea7b,8482831,77631,122339,344,17867,11066,4016,32179,1.5759039558939083,1.5759039558939083
886aa526d9e9e07dc3fb34ece43948ad44c35369147234d7e505cfb690cfe85c,98637,1459,2455,0,894,84,148,252,1.682659355723098,1.682659355723098
886e0bb9b87ac2559a0ad2709aabe8473601e4fcc76a539166c3b1d15dc590b4,243495,2574,4340,12,900,342,87,921,1.686091686091686,1.686091686091686
886ec49883547d512b3f9e4811b23c89713af8bce7b7aa5a47d68c4329392c70,574213,5874,8727,20,2138,264,1025,1767,1.485699693564862,1.485699693564862
886f2fbb333f54460bc796b3e5ddc94efac98a48a10b2dce39135c826566255b,1338803,16313,18521,1,1213,438,537,1551,1.1353521731134677,1.1353521731134677
88777d06eed3e5a8dd26f4a00296fd2b49eadc4512dc73b5ab1dc6639e4d4879,729328,7306,8276,1,574,164,116,524,1.1327675882836026,1.1327675882836026
887bcda063b86f001fb40be63181646caf42dc49e6027c7f25593e4f576e37d6,385906,4306,6495,39,1169,410,490,1531,1.5083604273107292,1.5083604273107292
887c5af40ba3a354696ee0be278d482bdca6a262e3a0520bb32368ca17ac5357,7807024,89604,131354,140,11241,3712,4050,35619,1.4659390205794385,1.4659390205794385
88817f7d239929e8d5d9b01cbd32d1769d6343f4a3723c86bee00de1d25273d1,160990,2473,3906,0,1325,236,293,337,1.5794581479983825,1.5794581479983825
888193c981f8d4d2d5cce1d18d3f04b5aa20779ae317391b8e73628e74d1867a,541945,6473,7271,0,175,63,32,734,1.1232813224161904,1.1232813224161904
88870a3dd7923bca34f35c46a3c2b3145cc34a9ce444a307c8c69efbcb82f991,364269,5719,8618,0,3082,249,1102,953,1.506906801888442,1.506906801888442
888756c0cebfc6732f908711d9d1f175378c0b1a9aa7df0d48add67b3b064012,1630272,19708,23271,0,1603,671,406,2357,1.1807895270955957,1.1807895270955957
888cae0d28556848ca1f04f90f1bce4787bc5b41d50cf93224164052ead2901c,321214,2726,3017,0,2,1,3,333,1.1067498165810712,1.1067498165810712
888dbfff92aba6efd08f263b9f33f0c0ac4ca746581a7f1973a60696b6a9b156,9457906,86340,140495,874,29056,8757,6030,31821,1.6272295575631226,1.6272295575631226
888efcdb62dbd3dee91522d3adb9ee5c72a9306c37f5d11fa449772b697542c6,1441834,16653,23331,2,945,54,346,6114,1.4010088272383354,1.4010088272383354
888f716a071b2fd827eae501586d5c4ca8288fcb37d95a564ea5d6d778aff437,66935,990,1688,0,689,40,106,116,1.7050505050505051,1.7050505050505051
8895d1ed97d3ed941e11cc713d67dce6b3cf113fb210e4a9eb8ef9779a3ca8ef,44978,568,569,0,1,1,0,2,1.0017605633802815,1.0017605633802815
8895e617b85db0141a395d0ee96e79087efd5b49999d462fc59f8e3dbaf35eec,305584,3009,4696,12,950,266,273,998,1.560651379195746,1.560651379195746
889883556bd56dc0d79c8d359aa5cdefd25911b329255ef7d441843dbe8607cd,304933,2887,3173,0,3,2,12,356,1.099064773120887,1.099064773120887
889f8a5d7f72d258341e00872974b324eeb8343b5e31f7a115958999b5abe423,571397,6489,7210,0,66,118,12,788,1.1111111111111112,1.1111111111111112
88a823307e75b503fca158593378b72a9786b197434c4922f5c9ab16a865c6bb,61190465,708769,740542,0,1904,57515,1027,31108,1.0448284278798876,1.0448284278798876
88ab51f89b0058406ac1bd9616f58130b304fb83ff661abfca60f6d66fbeb558,67621959,806901,870168,0,41694,9697,8369,32521,1.078407388266962,1.078407388266962
88ad36cb2f22e2fbeed77e4d51a01fd79f8ddef48fe1b0ace5b4495119e472f7,219051,2473,3997,7,725,285,204,1007,1.616255560048524,1.616255560048524
88b97b071490a9ea7003031e475420ec62274554c9d49cbd9b59f4e3359b078c,1655838,14902,23864,279,3885,1646,986,6175,1.6013957858005636,1.6013957858005636
88bb5a8bee073e6e61251ea20469e1076b6dae42acc59fa9e82a7ec33b8c9b20,123891,1327,1295,1,14,13,119,75,0.975885455915599,0.975885455915599
88bddc4ee2ef6462deca1432bf08a9cb9da887bd7537f2530dadb2a12f850071,4111423,41259,67228,312,9013,4450,1465,17637,1.6294141884194964,1.6294141884194964
88c012c8e69cd7d970675d750b0aff6a93b5a7fa72d4b8342b96a336bf97e782,67655,543,834,2,0,0,3,299,1.5359116022099448,1.5359116022099448
88c04c0f7f41a15e5dec732015a086ee5a618e1a9e41b6f11e472f1722ee9e8c,3537130,47414,86318,0,37906,1378,2494,3442,1.8205171468342685,1.8205171468342685
88c49a3d5f802642433a54c621844e4d988082b149c0702eccb25ca8e26e74b2,17587,208,207,0,2,2,12,10,0.9951923076923076,0.9951923076923076
88c7a47eccdfe2663d76cbb2835d4fc74c6fb593e98e0f91368268ae6280e9dd,2344895,28852,29197,0,174,60,26,255,1.0119575765978095,1.0119575765978095
88c85f5250ddd3250b3a2a5734b850e3aae21ed7a825c255956753c72baed5d4,473070,4314,6844,163,1761,266,485,1268,1.5864626796476589,1.5864626796476589
88c9a9ac518de91c45c36eb7d87e9172c68b4ef6c48cced01643466232737676,333729,2802,3253,0,2,1,3,508,1.160956459671663,1.160956459671663
88cb338c75bb88df8b5faf8771be82cf0d2b0f96205f131ade89a486c2e30b8c,4903353,55486,79607,142,12945,7478,4268,15797,1.434722272284901,1.434722272284901
88cfd5b202861892d293a0d042739b57845d74726ec3b1c837a97d6c3634e0ed,270895,2958,2819,0,20,26,140,237,0.9530087897227856,0.9530087897227856
88d6349caff3d93197cf96eb45daa2186a7367b5ff676329cdc7efcd7f691bf9,25278,287,257,2,2,8,134,104,0.8954703832752613,0.8954703832752613
88d7473229d3caaef64dfe413e3a73df4f5fba48a67da03aedfa46a635f409ed,238263,2510,4320,20,946,282,108,879,1.7211155378486056,1.7211155378486056
88e0cfdba9ed2757b558c0d3c85aee4230a5d987c79de8bfec176ed76a8399b6,1615347,17361,27974,390,4807,1620,1070,6778,1.611312712401359,1.611312712401359
88ea4ef0d57163419634ea3fe22bf61ce55e67dc92f5fdd2d9ff508267178f58,54525,623,761,14,45,50,142,243,1.2215088282504012,1.2215088282504012
88f45a61c29f51d2a844d9e50a0fcda57063359ac89063f91a467e8bbc17bee3,18593346,224861,276353,0,0,1,0,51517,1.2289948012327616,1.2289948012327616
88f63db171eaa2e1d9725df9b6d0909206ae218edd8aa48ea2a1cc77998191ec,303712,4613,7414,2,2485,639,469,531,1.607197051810102,1.607197051810102
88f7c7fe458ec238599dc57063a69b6417902f1e3591c6239af7c400954f764e,1664284,16150,25165,298,4194,1689,1358,6055,1.5582043343653251,1.5582043343653251
88f7d10eaf2be817316f2b019cb025b9740decc36bf868a6766122c5147ff6c6,34781967,423617,479009,1,41039,14382,11970,26099,1.1307596248498053,1.1307596248498053
88f94dc3ab5294b23714ba24a297257dff0bab334b68ee82e26f3aaad86e54df,2964071,26587,44178,93,10169,4685,867,8291,1.6616391469515177,1.6616391469515177
88fc0525756f4674f9f7057f2ee00432c1eb9dd13c47559d036da8bd5212cb64,9527579,98038,113625,0,8429,2876,1939,9476,1.1589893714682062,1.1589893714682062
88fc2f5da6a6433668c28a7db52bb57e3c73aedaed8a99da59e5df4531597ba3,2379482,21665,34475,205,5562,2954,1369,8782,1.5912762520193862,1.5912762520193862
88fee06894621c58503ccc760b23bdd18e4c1a118292c0018a608e6849b506a6,245697,2234,3527,28,638,226,189,855,1.5787824529991048,1.5787824529991048
88ffc21a30222f3bf4b4060aab80873baae523139ed8015cca35f596a79a92d4,64110,937,1625,0,631,81,45,105,1.7342582710779082,1.7342582710779082
89007672ab0fd3e03af795b987187b3b368a57a59cd602a923417d05c38cbf03,93313,1364,2303,0,913,162,108,136,1.68841642228739,1.68841642228739
8905475d81ca930f9cdcc24abedf22cef0aa26829c7f59a500bc496e8dbd31c0,5294279,40573,64089,298,7200,8316,993,17862,1.579597269119858,1.579597269119858
890579285b211861f43f05d0579f66a6638e9c6823e3934cf6e5fe171ff6aa95,30077321,326988,378380,3382,8621,12910,25263,126768,1.1571678471381213,1.1571678471381213
89057c6483748db6e05a49569e4a3afa8ec02fa41261a064b6bae6173c5a4652,254684,2542,3799,21,663,360,363,958,1.494492525570417,1.494492525570417
890d145a695374b36caa27fa81a151b1487c03bd4c7fdbe87335c9a8da8c21a2,1941700,21197,33429,132,6360,2051,1568,7467,1.5770627919045148,1.5770627919045148
89108a15f009b285db4ef94250b889d5b11b96b4aa7b190784a6d1396e893e10,1969183,23219,36196,67,5032,1381,1266,9383,1.558895731943667,1.558895731943667
89134a81586b16ee38bf1dfaa5158001510306f892e099dd3f076b852686b2fc,69667,665,668,0,0,1,0,4,1.0045112781954888,1.0045112781954888
891734dd0d06f2e8a1b04d9424750d257699001c7718cf2f746353b3181caa2c,311370,3154,4525,2,1083,326,573,891,1.4346861128725428,1.4346861128725428
8919b3abc1a8d2f7279b35925a95033df5beac471c128563fa743d14d67fcc29,470858,6844,11293,0,4236,582,583,797,1.6500584453535945,1.6500584453535945
891f56f4aefaca1600f94db3af0721ac7b89182837b6b2df0dfec2b28f41b2e2,1579489,14283,23207,29,4389,1874,1006,5549,1.6247987117552336,1.6247987117552336
89232b08bc3b8dfd225d3e42f55ae4db2b5922192819a4f946f2751bb6480cbd,185327,2686,4372,38,924,836,285,196,1.627699180938198,1.627699180938198
892424d4c0249b88260977362f628d9e7de6a32bf94ab7d3e34b46011ec3a682,327836,2758,3204,0,2,1,3,507,1.161711385061639,1.161711385061639
892b222953bf1d6a03e35b716b1bea530cdf5d4d6b40a755b8305e27aeae7385,8392775,94058,129898,590,16409,8303,13190,32349,1.3810414850411448,1.3810414850411448
892e7b1463b98d6f5b41579c6b314de3a723af2c67d88f462551f8a4d474d790,330825,2776,3232,0,2,1,3,507,1.1642651296829971,1.1642651296829971
89316da7d040cd282b4647e7222f7ba369147c961cc90ed4473808f5d1db9051,1569132,14495,22955,125,4652,1467,1146,5361,1.58364953432218,1.58364953432218
8932b61d38e2c6fe3693cff4e317da028c3e79775e9d6dfd89eeafda3fde513f,345373,3041,3345,0,3,10,11,369,1.099967116080237,1.099967116080237
893ce79e9f2da2c2be7ddc46f19e53cd78f83a82dd29cd6e2eb1adf7c1d412f8,2588453,24540,40100,197,5335,3490,1190,11422,1.6340668296658516,1.6340668296658516
893ce902ba23354ae615b11d4780e0c4c78397c2075b0e0f016632e826df2b35,4643295,56300,63848,0,3670,1477,1261,5073,1.1340674955595027,1.1340674955595027
893e2b9512fcfc7b8ecd622d5d754e4b5cb62daee1f5a8e676ebcac80dd6284d,95455,1384,2349,0,938,158,107,136,1.6972543352601157,1.6972543352601157
893f5e75e56eba8d4c96feecc91e8aa33440ff9d5471596bee747df58183eafe,9134159,83886,131303,597,12316,2678,2853,38055,1.565255227332332,1.565255227332332
8944c5114cfa7dc8b814ee60aef141a3496e753dbcfa103221a679181febba4e,85145,924,1527,20,315,38,59,362,1.6525974025974026,1.6525974025974026
89451a6bfc1b8094565ec154771b8874baea0dfc889cb4b19df32696023b5d1a,323630,4765,6478,0,2442,458,1353,276,1.3594963273871985,1.3594963273871985
894e530d301c1657cadbe3bbfb16d2487851f3e984ebdae2e5870c5a5f51f77b,4637333,55647,64500,0,4019,1634,987,5714,1.159092134346865,1.159092134346865
89509a800547a130c11e922a04693a90f9a5e0122389caa7a60dd6e36598912e,1359594,12235,19511,156,3191,1648,775,4933,1.5946873722926032,1.5946873722926032
8955832efb0f5d6fdb70e85f817dd12273470bbd0fc78fe610a9955a39e7d49b,3410486,33253,52384,257,9861,3730,2474,12003,1.575316512795838,1.575316512795838
895e34d850fa082157af638f0e7f7cbe169c379e884636365c071447a6261ae8,321155,2726,3017,0,2,1,3,333,1.1067498165810712,1.1067498165810712
895f7718c9718526d09c1044837b5f424c3df74585e87f8fa4cf7135c8ce1129,12014758,127733,208803,1046,55528,16032,6638,32590,1.634683284664104,1.634683284664104
89650cb8353994600a0a42642d863266dd093a4fa0b6764d48651157a79a4b06,360918,3409,3698,0,6,3,41,455,1.0847755940158403,1.0847755940158403
896f616300a8651b872fb355509d96ecac1bb5cc11470437471615aec5657975,151318,1453,2183,3,490,217,159,409,1.502408809359945,1.502408809359945
896f75ac474caa2f75e91e5de90adb05b99fdd22d436bc2a98946288b6b6067f,2965248,33063,45322,148,3582,3224,1133,11406,1.370777001482019,1.370777001482019
8971036c709723136b99c2f912576f301c3a8ed94f28d6a65dc801ab7f652431,2319556,31195,50786,0,14911,6739,4604,3548,1.6280173104664208,1.6280173104664208
8975171eb5ec798eacbedf9cbf6fd99c5d61f31be7c6bfd36cbac9c97093432a,589893,5643,8519,45,1162,1147,339,2080,1.509657983342194,1.509657983342194
8975a4351aef89bc0cc2bfa16752918be74b62b34310af988a29d5066e256ce2,5759306,52891,86597,577,19807,4799,4297,18322,1.6372728819647957,1.6372728819647957
89782cd40e6e1b849d8b8a9a974ed27a1e2de0c0ee75fa33c0f3bb97a6241cb1,660393,6339,10369,11,2459,705,328,1872,1.6357469632434138,1.6357469632434138
897c40d0bb5a97d188c358b378546da7bad799f97cfdb5af1bcd9661472ad859,13550402,119649,196488,1274,39180,14402,6206,44150,1.6422034450768497,1.6422034450768497
8987955d4176ae319a58d95a9d86860f41af7b7cda7162d509c5259c288b9772,131891,1992,3142,0,1215,143,329,228,1.5773092369477912,1.5773092369477912
898914ef974708665b73e95e7b3a51cab629f8a2ca24497ba3ee3b05f9f8341f,1973032,18417,28945,258,3557,3226,1094,7932,1.571645762067655,1.571645762067655
89899beeda370d7dd9b87ab9e6ff433843e1e314a89149ad47750c8be8c228fd,1342462,13149,20958,46,5892,1706,1133,3051,1.593885466575405,1.593885466575405
898aa5fb2d7ba33c49f23b1de2aba09b50c5220dcdfbb28fd21517ef7b42a503,76459,882,1010,0,66,57,14,78,1.145124716553288,1.145124716553288
898d414dd2be5792b7620150f2edabe2abe2d048f4f3d90de131d132f6e1be3b,2968170,31335,49667,24,10464,4200,2262,10214,1.5850327110260092,1.5850327110260092
89920f294d3a8ca84581be59c7b97b17bcd3874fc2b6c71cfe2d5f9b1bfaaed9,15637,249,401,0,153,10,38,38,1.6104417670682731,1.6104417670682731
899bd91cd5a2d30710495f988aafb19d25a3924d8574e70675a0051da36b4416,6340565,68252,110424,891,23265,8668,3846,22482,1.617886655336107,1.617886655336107
89a273355ca787b811f49911e00b3b2e084d83211530b6e9cb30bc3a29c3a2c8,29116104,352451,388707,22,11143,5226,7869,35539,1.102868200118598,1.102868200118598
89a329db6cbfae0c98b8567a557f86008f6dbf76a5c299be266b1a3dc3c1ea2f,84643,781,1247,1,250,111,71,288,1.5966709346991037,1.5966709346991037
89a5e75304cbc49c8216fded560c0b8fdc1335b134a537c698207e6ff4ea1b35,3035728,41212,70067,5,27639,2412,3275,4492,1.7001601475298456,1.7001601475298456
89a832c8bc98420721f1f01d88972ed5267cb01d233670ecd860661e3e1105ba,1533527,22259,35256,0,11036,3015,1953,3781,1.5838986477379935,1.5838986477379935
89a8dafa64e9dd663d38ebacfadd88208ddcd49a9127f41e1b09a2f75bedec15,12582,203,308,0,132,2,44,18,1.5172413793103448,1.5172413793103448
89a90b9892a801380689f05e44b391f985d340de27abd761d019c0cfc43753b2,10611,121,175,4,49,15,16,25,1.4462809917355373,1.4462809917355373
89aa3aa68814a5bc9426dc9b160d683b39ca3ebfc160651a7b4a9d65ff45f55a,288935,2680,4242,38,794,273,201,1035,1.5828358208955224,1.5828358208955224
89aab7af4002da825bba55219bb5160f8945b225972eb934ae57fae3b32c3753,19834952,238757,293402,0,0,1,0,54667,1.2288728707430567,1.2288728707430567
89aaedcdb719371127d3cb8254762596e46aa7250ccc2ab93d3b4b3a81dfb702,2239852,26984,29977,0,1280,572,582,2866,1.1109175807886156,1.1109175807886156
89adb645e2336c16c7493115ac63a31b6f87b4155e34e27ab566a5d35b71c606,84828,964,1019,0,8,19,39,91,1.0570539419087135,1.0570539419087135
89aff1b68f3527863ab0b9806e63a0ed5ed93d402dacf2f7d106ced6c9eb6545,1052853,8805,14358,89,1562,1164,264,4256,1.6306643952299829,1.6306643952299829
89b454278a3678c92b06cea1053b3d76db358cfb8f77d9fabffc9be587f423f9,319827,5100,7412,1,2728,212,1113,705,1.4533333333333334,1.4533333333333334
89b7ed0a137cef91b0ccdb6fc9b69864429034e2e5221b2ff19e7f7892cea494,490053,7295,11647,0,3656,543,919,1638,1.5965729952021932,1.5965729952021932
89b820306e3bfcc636ba7f5794fec0b259adf69d9625757fb39693a6e63fccaa,94436,827,1274,1,1,0,3,472,1.5405078597339783,1.5405078597339783
89b8d713d38b0f8cc92c387fe877b954351c7fcb631cadc088bc843affa649c5,380159,4246,6325,43,1135,390,525,1492,1.4896373056994818,1.4896373056994818
89c55b5d9da073ee39f3240483db3403e6aff569ee72cba34e7b550126643a12,101839,1240,1412,0,110,28,32,87,1.1387096774193548,1.1387096774193548
89c9c3e747a95ffa2885578265a0630d071eeef08f314787fc097b7bc6a07366,219752,2408,3902,35,734,238,130,900,1.6204318936877076,1.6204318936877076
89ca6cc874468b203e89ef513e671e7dbb8585f9f45d878d2e499e202af3664e,5778114,63174,99531,445,18450,8628,3912,22348,1.5755057460347612,1.5755057460347612
89cf62fcb4cb736279dc51b3720850cb57854dcab4ec5b779a717226dbe487ac,12946,140,165,0,3,5,0,24,1.1785714285714286,1.1785714285714286
89d655bf08c16a5a421c39a0460351b83b2b5115ba676230c0aee2209d0e05fe,54512,639,875,9,193,45,129,184,1.3693270735524257,1.3693270735524257
89d828a4150d8961130bc8f5105cbe2beb00fde4a9df79b9213d291155449c0f,46792,574,644,0,65,10,24,31,1.1219512195121952,1.1219512195121952
89d83885e42e86343902e31fe73a229a25c742d112e4bb4a534132d31f5babbb,501369,4681,7332,34,1391,506,394,1726,1.5663319803460798,1.5663319803460798
89d8ab4d4e91e317c2d7cde61c0cb7117aeb2cd06e4a5618256dd70bd45e2c93,2203668,30962,50167,30,17510,1501,4179,5849,1.6202764679284285,1.6202764679284285
89d9bc7ab7d5d139a13f935d0804b9236ca91f9a6f5bc526d8ec118afe92c35c,437595,3985,6712,16,2054,279,372,1056,1.684316185696361,1.684316185696361
89dc15b8be3e8d5e628d5417a10cb5d052ae2de2df63fc1d611f804da542db30,1368442,12984,20244,139,2800,1192,1418,5346,1.5591497227356748,1.5591497227356748
89df66204dfaa33ab61d5c2b6ca185772830a694f0d166cee45e5463ac0cdf87,7765238,69875,117238,290,18439,6951,3691,32686,1.677824686940966,1.677824686940966
89e2158411bb2239bef56cc0aea1e6dfd486fdbc43930ef540dcd305d026f266,7855577,90175,131985,146,11256,3715,4218,35837,1.4636540060992516,1.4636540060992516
89e26f5375f27264aa68e66a821ffe86d4b865e1257ad77a2a0689ed1abb667f,687822,7416,11927,36,2194,867,497,2751,1.608279395900755,1.608279395900755
89e596cb8f84ebdbea838361c3dc1658b88fce5ff4372a92009064c5611b9137,9587742,123154,135432,0,8223,1511,1430,5686,1.099696315182617,1.099696315182617
89e7efa4144264c0059e3b4c89b9a8e65bad6406ccec76b52f0ae21e364adae5,2306047,22506,35484,129,7078,1810,2173,7836,1.5766462276726203,1.5766462276726203
89ec66680b7c04ad328b896ced16972a80dd80e32a793e134defc42c9140c14e,1237144,13333,21209,99,3515,1516,963,5243,1.5907147678691966,1.5907147678691966
89ee610dfa14021234c7ea6c62b93fbef7973d1e7673ecdeb40644bfa1417b60,4141223,50143,58263,2,3798,1744,1057,5373,1.1619368605787448,1.1619368605787448
89eeded68a95d190f1b91f5e0f29d2cab06ebe2f6f47cafcc141da303142f8b2,1657294,15973,24900,176,4074,1454,1586,6362,1.558880611031115,1.558880611031115
89efd6f744719e71bf2500ec867df635742dc664adf13f11462a85df22612cb6,4208587,45682,52834,2,3167,1084,749,4873,1.1565605709032003,1.1565605709032003
89f2cb8d48a5a6cc443471e2b79b7fce37c576d5c7d8391bc666268159edb53e,33019,370,465,0,0,0,0,104,1.2567567567567568,1.2567567567567568
89f33af68158642f38bcc2b7fc1014b315160ef9cb71aecef9e619845ddee9b2,301827,2732,3159,0,3,1,3,481,1.1562957540263543,1.1562957540263543
89f5059aa99761f2fe6e03fb04bfeb519f945c1ea1e2ffda0a8928f775a5d2a1,1177893,12920,20751,86,5051,1376,1053,3712,1.6061145510835912,1.6061145510835912
89f575eb459aea87bfd4de09e688aaa8afc64395a5695461d9119ba853cff198,23947,420,559,0,234,8,133,39,1.3309523809523809,1.3309523809523809
89f6a02e9e00f6532b88b8fc088be89cc81d901f6b4b18eb2a8567220a69305f,13814336,147832,232831,1018,42018,11233,14841,56040,1.5749702364846585,1.5749702364846585
89fa63d15ed2d1efecb7cea57600721b74f90e2f83e213f556759e788133a75d,36015665,569597,643780,0,78720,8249,26881,22019,1.130237694369879,1.130237694369879
89fe89862ffbb032d2d72f6efbfed36cc04744d1f6baf94646b0b1d0140a8789,1153533,12973,18611,46,96,65,600,6362,1.4345949279272334,1.4345949279272334
8a0033de390773c249233beecb4614ea666fa1be1aaa1e326cd9ad66125cca5a,104107,1503,2564,0,1026,166,109,149,1.705921490352628,1.705921490352628
8a0232771a24184371674bf79a552addb6424844d8ae9ce7fbe0e0821cb74783,1285524,11763,18697,69,3485,1305,929,4429,1.5894754739437218,1.5894754739437218
8a05b9f5abd5ce37cea14a0d488a0f5d19c20f89b50a6ef9f908864467af8baf,151997,1802,1928,0,92,117,14,104,1.06992230854606,1.06992230854606
8a09f0b974c11c49dd031881397660f90660e9d91ad9ab9a1447b5b89b74178d,275985,4218,6504,0,2587,157,845,475,1.5419630156472262,1.5419630156472262
8a0a191d055b4b4dd15c66bfb9df223b384abb75d4bb438594231788fb556bc2,646427,6903,10808,481,1725,417,258,2506,1.5656960741706505,1.5656960741706505
8a0b69a61c3f365abe0f93715d8b8dd409e2b654c60e063d67c9aa70fe9ac7a5,206965,3191,4794,0,2099,80,704,196,1.5023503603885928,1.5023503603885928
8a1002bf6c8e92184809f028346c0a2f187a65192f0e95db30c8d08d1157fedc,2451714,23927,37462,171,6490,3133,1654,8704,1.5656789401094997,1.5656789401094997
8a1007b59e8008fa161fbc3a58af47f8d3982579fd39ea830d3130549e7dc7b3,583312,6522,9082,34,1605,785,727,1627,1.3925176326280282,1.3925176326280282
8a10ef1b09e3918b3651eeef38c11bb69d03f158ad92183c60b76698f00dc97a,309054,2818,3246,0,3,1,5,486,1.1518807665010646,1.1518807665010646
8a14b540731c1994f8897284b1745247205666bbf91eafeff124c736327fdbbe,27387575,357209,539914,5,184010,25288,61066,62681,1.5114792740384482,1.5114792740384482
8a18419493303d096d9277c9e0f96967a0de5ccd148e0dc77c9427609a021753,3055931,43890,69003,2,23704,3147,6805,7461,1.5721804511278197,1.5721804511278197
8a1e113deb0a78ad70c193dd6e7e6810c902f7d51e4707e974d57e50da99edf8,150927,1515,1664,0,130,55,61,92,1.0983498349834984,1.0983498349834984
8a1f61108e6457cd0a1cb3a5c48fb8a3f147feb18e57397c4929b8ecfec23481,11721664,120583,122736,0,1368,561,146,911,1.0178549215063484,1.0178549215063484
